LOC;VEH_SER_NO;INSP_COMT;TS_LOAD;FOUND_INSP_TEAM;RESP_INSP_TEAM;RESP_INSP_OPRUNT
017;YCU023;Benim bet bnatoque ba bdis bmus bac bpotenti ba bvel ba ba.;2017-03-10 04:31:08.711000;515;;
017;KLN307;Bnunc bid.;2017-03-10 04:31:29.475000;509;409;400
017;XSZ543;Beget bad ba bsem bullamcorper ba bin bid bnec bmalesuada bante but.;2017-03-10 04:31:31.558000;409;;
017;KLN307;Burna but ba bsem bdonec bcongue ba bmontes ba ba btempor bdignissim binteger.;2017-03-10 04:32:21.327000;509;;
017;YWI795;Benim bid bvivamus bamet ba ba bfringilla.;2017-03-10 04:32:24.279000;517;;
017;EZQ530;Berat bac ba btempus bsem.;2017-03-10 04:32:45.415000;629;;
017;EZQ530;Bante bve ba bvel.;2017-03-10 04:33:08.039000;629;;
017;EZQ530;Berat bet bblandit ba bdis ba ba ba bmi btaciti ba bid ba bin.;2017-03-10 04:33:29.914000;629;;
017;HQI892;Bodio bac ba.;2017-03-10 04:33:48.296000;209;;
017;EZQ530;Belit but.;2017-03-10 04:33:53.618000;629;;
017;YXF326;Bnibh bin ba bsemper bve.;2017-03-10 04:35:41.899000;511;;
017;YXF326;Bante bac ba ba bmagna blaoreet bnec ba ba ba bad brutrum bporta ba.;2017-03-10 04:36:39.339000;511;279;200
017;MHR081;Bodio bmi ba bac.;2017-03-10 04:36:55.251000;107;;
017;NHZ581;Bante bat ba ba ba bnullam ba blobortis bnibh binceptos ba.;2017-03-10 04:37:06.200000;629;;
017;BJM584;Bduis bid bat bac ba bpurus bet ba bdonec.;2017-03-10 04:37:30.646000;205;;
017;VFX591;Bquam bac ba ba.;2017-03-10 04:39:32.408000;507;;
017;VFX591;Barcu bac ba bnetus ba bvel bmagna bfaucibus.;2017-03-10 04:39:45.590000;507;;
017;YXF326;Bante bet ba ba ba.;2017-03-10 04:40:15.674000;511;;
017;XJI184;Bcras beu ba beu ba ba.;2017-03-10 04:40:32.792000;409;;
017;EVB234;Bodio bve ba.;2017-03-10 04:40:34.247000;517;;
017;XJI184;Bnisi bat ba bnec bmontes ba.;2017-03-10 04:41:06.290000;409;;
017;HCS198;Bnunc bat ba.;2017-03-10 04:42:24.180000;409;;
017;NHZ581;Belit but bac ba ba.;2017-03-10 04:42:54.655000;517;413;400
017;CSV482;Bquis bve ba bdictum ba btortor bin.;2017-03-10 04:43:32.470000;629;;
017;ADQ781;Bodio bat ba ba ba but beu ba ba ba.;2017-03-10 04:43:46.723000;515;;
017;FTI824;Bnisi bat.;2017-03-10 04:44:05.970000;629;;
017;ADQ781;Bnisi bat bve ba bat best bornare bodio bmi ba.;2017-03-10 04:44:10.152000;515;;
017;FTI824;Bodio bet ba beros bmagnis ba ba btristique.;2017-03-10 04:44:50.637000;629;209;200
017;HMS840;Bdiam beu bac ba bamet.;2017-03-10 04:44:52.600000;513;;
017;FTI824;Bquam beu bac bnetus.;2017-03-10 04:45:15.005000;629;;
017;FTI824;Bnisi bid.;2017-03-10 04:45:57.068000;629;;
017;XJI184;Bpede bmi.;2017-03-10 04:45:57.587000;409;;
017;CSV482;Belit bve bmi baugue baenean bmetus bmassa bsollicitudin.;2017-03-10 04:46:47.663000;517;501;500
017;DPA037;Bcras beu ba bid ba bve blorem blaoreet best blorem bfelis benim ba bclass.;2017-03-10 04:46:58.501000;509;409;400
017;PWR481;Bcras beu.;2017-03-10 04:48:20.794000;413;;
017;TMU402;Bnisi beu ba ba ba bin bdictum bnec betiam ba bvel bdui ba.;2017-03-10 04:48:58.400000;409;;
017;FZA809;Beget bad berat ba bnec blibero ba bmus bmorbi.;2017-03-10 04:49:03.780000;629;;
017;EPR018;Belit bac ba bid bplatea ba bat ba ba ba.;2017-03-10 04:49:12.966000;507;;
017;TMU402;Bnisl bad bcommodo bmassa bid ba bfringilla bdis bet ba ba ba bnon bin.;2017-03-10 04:49:26.262000;409;;
017;RBT219;Bquis bac.;2017-03-10 04:49:26.669000;513;273;200
017;YRW680;Bodio bac bet bad ba bsed bve bcursus bposuere ba bet ba bcum.;2017-03-10 04:49:42.088000;205;;
017;AHN391;Borci bve ba ba ba bsit bmorbi bid brisus but ba bmi.;2017-03-10 04:49:49.585000;629;;
017;YXF326;Beget beu.;2017-03-10 04:49:56.311000;511;;
017;YRW680;Bodio bac ba beni ba blacus bid beu ba bfeugiat bin.;2017-03-10 04:50:39.539000;205;;
017;EVB234;Borci bad ba bsit ba bnunc ba.;2017-03-10 04:51:30.153000;517;;
017;EVB234;Bnisi bad ba bjusto bpede.;2017-03-10 04:52:48.501000;517;;
017;AHN391;Bnisi bad ba bnibh but ba bid blaoreet ba.;2017-03-10 04:52:52.129000;629;;
017;AHN391;Barcu bet.;2017-03-10 04:53:20.063000;629;;
017;FWS327;Bamet bid ba bmagnis bve beros.;2017-03-10 04:53:21.795000;409;;
017;EPR018;Bnibh bve ba bsemper.;2017-03-10 04:54:24.319000;507;;
017;EBM074;Berat bmi ba ba.;2017-03-10 04:55:13.602000;409;;
017;EBM074;Bnisl but bmi ba bnulla bdiam bornare bleo ba bpraesent ba ba ba ba biaculis.;2017-03-10 04:55:31.027000;409;;
017;EBM074;Belit bac.;2017-03-10 04:55:57.762000;409;;
017;EPR018;Borci bad bin bipsum ba ba blacinia ba bve.;2017-03-10 04:56:06.834000;507;;
017;EVB234;Barcu bet ba ba baptent bdui brisus bet bleo ba ba bsem ba.;2017-03-10 04:56:09.151000;517;;
017;EVB234;Bante beu ba best bmassa bnullam ba bsociis ba ba blitora bporttitor begestas.;2017-03-10 04:56:44.517000;517;;
017;JVF986;Berat bad beu btaciti.;2017-03-10 04:56:50.738000;107;;
017;VFR160;Beros bet ba bsed ba ba ba bnec ba ba brisus bsit bfeugiat.;2017-03-10 04:57:04.063000;629;;
017;EPR018;Bnunc bin.;2017-03-10 04:57:35.436000;507;;
017;EVB234;Bnibh bid bad bcras ba ba bporttitor bnunc bporta bsit bduis ba.;2017-03-10 04:57:41.738000;517;;
017;VFR160;Berat bac.;2017-03-10 04:57:57.482000;629;;
017;EPR018;Bnisi bac.;2017-03-10 04:58:07.911000;507;;
017;VFR160;Bdiam bat ba bcongue bfusce bsem.;2017-03-10 04:58:13.577000;629;;
017;YXF326;Berat bid ba bad ba bcum ba bper bodio ba ba ba ba.;2017-03-10 04:58:24.025000;511;;
017;EVB234;Bpede but bcommodo bmagna.;2017-03-10 04:58:52.727000;517;;
017;YRW680;Bdiam bid bmi ba ba.;2017-03-10 04:59:51.877000;409;;
017;JVF986;Bamet but ba.;2017-03-10 05:00:25.928000;107;;
017;OQS570;Bnunc beu bat belit ba bsed bdis bligula bmorbi.;2017-03-10 05:00:32.808000;509;409;400
017;GJK683;Bnibh bad ba bsodales ba bpurus bnec bdapibus brisus ba bsit.;2017-03-10 05:01:14.206000;515;;
017;GJK683;Bdiam bet ba bin ba ba bfelis.;2017-03-10 05:01:40.775000;515;;
017;JVF986;Burna bat ba blectus bsodales ba bve ba bnon bipsum bpraesent bproin ba.;2017-03-10 05:02:05.556000;107;;
017;GJK683;Belit bet ba bodio bnisi.;2017-03-10 05:02:09.258000;515;;
017;GJK683;Beros beu ba burna ba ba bmus ba baenean bsenectus bprimis.;2017-03-10 05:02:33.159000;515;;
017;TBP914;Berat bad ba ba ba bet bmi ba bnetus ba bvestibulum bet.;2017-03-10 05:03:27.016000;409;;
017;FTI653;Bnibh bat ba ba.;2017-03-10 05:03:56.972000;507;;
017;GTO457;Bquam bve ba bjusto bet.;2017-03-10 05:03:59.556000;205;;
017;JVF986;Bpede bat.;2017-03-10 05:04:29.708000;107;;
017;JVF986;Bpede bid ba bcongue bleo ba.;2017-03-10 05:05:09.918000;107;;
017;DJZ516;Bodio bmi ba bnisl bante bdui ba bsit bprimis ba.;2017-03-10 05:06:16.108000;511;;
017;DJZ516;Belit beu ba ba ba bjusto ba.;2017-03-10 05:06:32.116000;511;;
017;DJZ516;Beros bin ba belit bsed ba.;2017-03-10 05:06:47.481000;511;;
017;DJZ516;Burna bve ba bfaucibus ba bleo beu bmontes bfames beni bsit ba bsed ba ba ba.;2017-03-10 05:07:01.186000;511;;
017;ZPW452;Borci bet ba bnam bdonec.;2017-03-10 05:07:03.940000;629;;
017;DJZ516;Borci bad bnonummy betiam bdiam bvelit.;2017-03-10 05:07:22.409000;511;;
017;QLV652;Bodio bac ba ba bsem btaciti bfames bmassa bconsectetuer blacinia bduis ba.;2017-03-10 05:07:43.352000;517;;
017;DJZ516;Bnisl bad bquam btortor ba ba ba.;2017-03-10 05:07:55.726000;511;;
017;DJZ516;Bamet bet ba ba bnec ba bid bin betiam ba bparturient beu bac.;2017-03-10 05:08:19.090000;511;;
017;KNR831;Bdiam bid ba ba bcurae ba.;2017-03-10 05:08:26.602000;629;;
017;DJZ516;Bnibh bin ba bid ba bvarius bmi.;2017-03-10 05:08:45.522000;511;;
017;KNR831;Bnisi bac ba bleo bnam ba bprimis ba bnascetur bdiam bfacilisi.;2017-03-10 05:08:51.311000;629;;
017;FTI653;Bquis bve ba bmassa bpellentesque belit bornare ba ba.;2017-03-10 05:09:02.568000;507;;
017;YBP783;Barcu bet belit beni baptent ba bturpis ba.;2017-03-10 05:09:16.254000;205;;100
017;FTI653;Bnibh bet ba bmi blibero ba ba ba ba ba.;2017-03-10 05:10:00.837000;507;;
017;YBP783;Bdiam bet ba bneque.;2017-03-10 05:10:02.486000;205;;
017;KNR831;Barcu beu ba biaculis bid.;2017-03-10 05:10:28.252000;629;;
017;DJZ516;Bnunc bid burna bmontes bfelis ba.;2017-03-10 05:10:38.814000;511;;
017;YBP783;Belit bat.;2017-03-10 05:10:59.841000;205;;
017;XJI184;Barcu bad ba berat.;2017-03-10 05:11:53.468000;409;;
017;XJI184;Bdiam bat ba ba ba ba bauctor bodio ba ba bve but bin ba ba ba.;2017-03-10 05:12:26.017000;409;;
017;FTI653;Bnisl bat bnatoque blorem ba ba ba ba.;2017-03-10 05:12:46.756000;507;;
017;YXF326;Beros but ba berat ba ba ba bmagnis bsit ba.;2017-03-10 05:12:47.635000;515;;
017;XJI184;Bcras bmi ba ba bmi bdiam bamet bullamcorper btempus bid bdolor btellus.;2017-03-10 05:13:00.546000;409;;
017;APZ612;Bamet bve bet bcum ba bante bper ba ba baliquam bnec ba ba bad ba beu ba.;2017-03-10 05:13:04.073000;629;;
017;YXF326;Bpede beu ba bdictum bac ba ba ba bin bsed.;2017-03-10 05:13:09.957000;515;;
017;FTI653;Bcras bve bmi bvarius bamet.;2017-03-10 05:13:59.335000;507;;400
017;DJZ516;Bquam but.;2017-03-10 05:14:54.840000;511;;
017;YBP783;Bamet but ba bet.;2017-03-10 05:16:42.064000;409;;
017;DPH631;Bpede beu bve ba ba ba bid ba ba ba ba ba.;2017-03-10 05:17:00.658000;629;;
017;JVF986;Belit bin.;2017-03-10 05:17:37.854000;107;;
017;DPH631;Bodio bat ba bhac ba bmus bhac bin bpulvinar bproin bve ba.;2017-03-10 05:18:12.974000;629;;
017;DPH631;Borci bid ba bfames bhabitasse bvel bac ba bper bduis ba ba.;2017-03-10 05:18:27.398000;629;;
017;BJM584;Burna bin but bvel bproin bcursus but ba ba ba bmauris.;2017-03-10 05:18:30.559000;409;;
017;DPH631;Bamet but bet bnec bin bbibendum blorem baptent bcum bnam ba.;2017-03-10 05:18:51.202000;629;;
017;APZ612;Bnisl bet ba ba ba barcu ba.;2017-03-10 05:20:30.085000;517;;
017;EQD264;Bcras bet.;2017-03-10 05:21:02.849000;517;;
017;JYZ708;Bquis beu.;2017-03-10 05:21:04.241000;511;279;200
017;JYZ708;Bnisl bat.;2017-03-10 05:21:20.901000;511;;
017;EQD264;Burna bin ba brisus ba bcum bpede.;2017-03-10 05:22:01.084000;517;;
017;ATG468;Borci bet ba bfermentum bdis ba ba.;2017-03-10 05:22:44.470000;205;;
017;EQD264;Beget bat bmi bet bfusce ba bleo.;2017-03-10 05:23:05.560000;517;;
017;ILA012;Borci beu ba bsem ba bdiam bmetus bnam.;2017-03-10 05:23:43.390000;507;;
017;EQD264;Beget bet ba ba bad.;2017-03-10 05:23:52.726000;517;;
017;ILA012;Beget but ba ba beros bnisi baptent ba beu bclass ba bad bsed.;2017-03-10 05:24:02.169000;507;;
017;SPF970;Bquis bve ba bsed but bblandit bnibh ba ba ba.;2017-03-10 05:24:02.206000;513;;
017;ILA012;Bpede but ba bnibh bet but bper bnec bid.;2017-03-10 05:24:37.338000;507;;
017;JYZ708;Beros bet.;2017-03-10 05:24:44.845000;511;;
017;JYZ708;Bquis bmi ba ba bleo bfusce bnatoque bnon ba ba ba.;2017-03-10 05:25:10.407000;511;;
017;EQD264;Bnisi bve bpotenti bnetus.;2017-03-10 05:25:56.634000;517;;
017;ILA012;Bnibh bet.;2017-03-10 05:26:29.997000;507;;
017;IXT460;Beros bat bet ba ba ba bcongue ba.;2017-03-10 05:28:04.838000;515;;
017;ILA012;Belit bin ba bhac bneque bviverra bmus.;2017-03-10 05:28:05.272000;507;;
017;IXT460;Bquam bet ba bdis bsem.;2017-03-10 05:28:25.041000;515;;
017;IXT460;Bquis but bfeugiat bfusce bid bduis bante bper bac ba btempor beleifend.;2017-03-10 05:28:43.936000;515;;
017;KUR214;Barcu bad ba ba ba ba ba bamet ba bmi bamet bper ba.;2017-03-10 05:28:54.098000;509;409;400
017;EQD264;Bnisi beu ba bve bsem.;2017-03-10 05:29:14.549000;517;;
017;ILA012;Beget bad.;2017-03-10 05:30:51.145000;507;;
017;JYZ708;Barcu bmi bve burna bodio bsit bac bsem beni ba.;2017-03-10 05:32:14.231000;511;;
017;ATG468;Beget bmi ba bac.;2017-03-10 05:35:08.340000;409;;
017;ATG468;Belit bin.;2017-03-10 05:35:34.359000;409;;
017;ILA012;Bnunc bad ba bquis bad ba bsit ba bnon ba ba.;2017-03-10 05:35:37.301000;507;;
017;SEK173;Bcras bat bin ba bin ba bornare ba ba bdui.;2017-03-10 05:36:19.276000;629;;
017;HQI892;Burna bid ba bcum bhac bet bcongue ba ba.;2017-03-10 05:37:17.630000;509;;
017;SEK173;Bdiam bmi ba borci ba bamet ba ba.;2017-03-10 05:37:23.269000;629;;
017;SEK173;Bcras bac.;2017-03-10 05:37:48.738000;629;;
017;TEK452;Bamet bad bquam bante.;2017-03-10 05:38:22.334000;409;;
017;VFX591;Bnunc bid ba bvarius ba.;2017-03-10 05:39:29.535000;511;279;200
017;LER634;Barcu bet bid bsem beros ba.;2017-03-10 05:39:30.527000;629;;
017;YCU023;Bnunc bve ba bnam bauctor berat bid.;2017-03-10 05:39:51.589000;517;;
017;LER634;Bamet but beu.;2017-03-10 05:39:54.640000;629;;
017;VFX591;Bquam bmi ba ba bin bpede.;2017-03-10 05:40:19.155000;511;;
017;LER634;Bodio bve.;2017-03-10 05:40:20.715000;629;;
017;KLN307;Bquam bet bve bcurae but ba bsem.;2017-03-10 05:40:24.380000;513;;
017;KLN307;Beros bid ba ba ba bvivamus bdui ba btempor bcum.;2017-03-10 05:40:51.335000;513;;
017;VFX591;Bnibh beu bve beu ba ba ba ba.;2017-03-10 05:41:18.093000;511;;
017;YCU023;Bnisl bad ba ba ba bphasellus ba bat.;2017-03-10 05:41:27.812000;517;501;500
017;FQP941;Bante bin.;2017-03-10 05:42:03.807000;101;;
017;XPQ906;Bcras but bin bneque ba ba ba.;2017-03-10 05:42:26.018000;205;;100
017;YJQ513;Borci bin.;2017-03-10 05:42:58.352000;107;;
017;DJZ516;Bnisl bid bve.;2017-03-10 05:43:15.409000;515;;
017;DJZ516;Bamet bad.;2017-03-10 05:43:35.500000;515;;
017;XPQ906;Borci bid ba bnulla.;2017-03-10 05:43:37.712000;409;;
017;YJQ513;Bcras bad.;2017-03-10 05:43:38.059000;107;;
017;DJZ516;Bamet bat bpotenti bnulla ba bdis bnec.;2017-03-10 05:43:55.765000;515;;
017;DJZ516;Bnunc bmi ba bvel ba bpurus bamet bduis ba bfames bfacilisi baugue.;2017-03-10 05:44:14.491000;515;;
017;VFX591;Bduis bat ba.;2017-03-10 05:44:37.079000;511;;
017;DJZ516;Bnisi bid bac bmi ba barcu ba ba bnostra bfusce ba.;2017-03-10 05:44:43.775000;515;403;400
017;KFN372;Bnunc bat ba ba bmauris ba bac ba beu bdictum ba bdictum ba.;2017-03-10 05:44:56.154000;607;;
017;KFN372;Bodio bmi ba brutrum bnulla bet blectus bat ba bad ba ba but.;2017-03-10 05:45:23.786000;607;;
017;DJZ516;Bnisi bin ba ba ba ba bfames.;2017-03-10 05:45:39.776000;515;401;400
017;KFN372;Beget bad bet bmus ba but bmagnis bplacerat btellus ba beros ba bnon.;2017-03-10 05:45:42.582000;607;;
017;KFN372;Bnisl bac bcommodo bnisi.;2017-03-10 05:46:04.848000;607;;
017;DJZ516;Bquis bet ba bat bet.;2017-03-10 05:46:09.025000;515;;
017;AYO527;Bduis bve bid bfelis.;2017-03-10 05:47:12.926000;629;;
017;AYO527;Borci bid bad ba bsed brutrum blitora ba bnon bsed.;2017-03-10 05:47:40.282000;629;;
017;FWS327;Beget bet ba brutrum ba bsem ba bproin ba bpurus bbibendum.;2017-03-10 05:47:54.219000;205;;
017;AYO527;Bpede bid.;2017-03-10 05:48:21.735000;629;;
017;YJQ513;Bnibh bmi ba benim ba ba ba bclass ba ba bcursus bet ba ba bipsum.;2017-03-10 05:48:27.992000;107;;
017;FWS327;Bdiam bid bve bamet ba ba ba bid ba brutrum.;2017-03-10 05:48:39.589000;205;;
017;KFN372;Bduis bat ba bcras ba bac ba ba ba beu ba.;2017-03-10 05:48:46.811000;607;;
017;AYO527;Beget beu ba bnam bmollis beu bdiam bve bad bper bid ba.;2017-03-10 05:49:01.739000;629;;
017;ADQ781;Bnisi but bquisque bnetus.;2017-03-10 05:49:03.823000;629;;
017;AYO527;Berat bac.;2017-03-10 05:49:22.517000;629;;
017;YJQ513;Beros bat ba bvitae but bvitae bmontes.;2017-03-10 05:49:31.302000;107;;
017;MAU864;Bpede bat.;2017-03-10 05:49:39.899000;507;;
017;EVB234;Borci bmi ba bplatea bat ba.;2017-03-10 05:49:50.337000;629;;
017;MAU864;Bnisi bet ba bin ba bve.;2017-03-10 05:49:52.793000;507;;
017;PVO367;Bcras beu bve bad bid bleo ba bfelis benim bin ba bet ba bcum ba.;2017-03-10 05:50:16.661000;409;;
017;MAU864;Bquis beu ba benim ba ba ba bmorbi ba ba bin.;2017-03-10 05:50:19.158000;507;;
017;MAU864;Bnibh bid ba bmagnis.;2017-03-10 05:51:35.467000;507;;
017;HQI892;Benim bac ba bin bmus bet beleifend ba bper.;2017-03-10 05:51:53.233000;509;409;400
017;TMU402;Berat bve bnisi ba.;2017-03-10 05:52:21.593000;209;;
017;YBP783;Bquis bve.;2017-03-10 05:52:47.100000;409;;
017;EPR018;Burna bin ba ba beni bnisl ba ba bmi ba ba.;2017-03-10 05:53:02.231000;511;279;200
017;YBP783;Bduis bid ba bsuscipit ba bsem.;2017-03-10 05:53:08.858000;409;;
017;FQP941;Bodio bmi ba ba bdui ba.;2017-03-10 05:53:18.073000;509;;
017;EPR018;Bnisi beu.;2017-03-10 05:53:19.874000;511;;
017;EPR018;Bnibh bin ba bad ba ba ba ba.;2017-03-10 05:53:39.992000;511;;
017;EPR018;Bpede bve bin bdiam bdonec bmi ba.;2017-03-10 05:54:01.244000;511;;
017;EPR018;Berat bad belit ba ba btempor but bvel ba.;2017-03-10 05:54:48.632000;511;;
017;EPR018;Borci bac ba ba bve bdonec.;2017-03-10 05:55:07.278000;511;;
017;FWS327;Burna bac ba bid bnec bipsum bplacerat ba ba ba bin btortor.;2017-03-10 05:55:51.269000;409;;
017;RBT219;Bnunc bve bad bsit.;2017-03-10 05:56:55.235000;517;;
017;YJQ513;Benim bad ba bmi bnetus bad.;2017-03-10 05:57:27.572000;107;;
017;DPA037;Bnibh bat beu ba bsem bante bprimis ba bfaucibus bsollicitudin.;2017-03-10 05:57:38.664000;513;;
017;QRM025;Bquis bin ba ba bmassa bauctor ba bet ba bmi ba.;2017-03-10 05:57:46.602000;515;;
017;DPA037;Burna bet ba barcu.;2017-03-10 05:58:08.496000;513;;
017;RBT219;Borci bet.;2017-03-10 05:58:18.976000;517;;
017;JCV863;Bquis bmi ba bat.;2017-03-10 05:58:31.967000;409;;
017;MAU864;Bamet bid binteger ba bdictum ba ba blectus bat.;2017-03-10 05:58:33.419000;507;;
017;DPA037;Burna bac ba bvarius betiam bin.;2017-03-10 05:58:39.877000;513;;
017;FTI653;Beget bad ba ba ba ba bdis bid ba.;2017-03-10 05:59:22.041000;511;279;200
017;UXJ427;Bnisl beu bve berat.;2017-03-10 05:59:50.410000;409;;
017;LPU731;Bnisl bac ba.;2017-03-10 06:00:29.971000;507;;
017;LPU731;Borci bac ba bfermentum bleo ba ba ba bet bmattis bquam.;2017-03-10 06:00:42.105000;507;;
017;UXJ427;Bpede bmi.;2017-03-10 06:00:48.649000;205;;
017;LPU731;Bnisi but bet bdui bid bpede ba.;2017-03-10 06:00:53.004000;507;;
017;YJQ513;Barcu bet ba ba.;2017-03-10 06:01:02.980000;107;;
017;LPU731;Beros bin.;2017-03-10 06:01:05.749000;507;;
017;JYZ708;Benim bid.;2017-03-10 06:01:09.373000;515;;
017;UXJ427;Bamet bid ba ba bve.;2017-03-10 06:01:24.226000;205;;
017;JYZ708;Bdiam bmi ba bat bper ba ba.;2017-03-10 06:01:38.115000;515;;
017;JYZ708;Barcu bad.;2017-03-10 06:02:11.867000;515;;
017;XJI184;Borci bad beros ba bvitae bduis bsit.;2017-03-10 06:02:16.562000;209;;
017;JYZ708;Bnisi bve ba bplatea ba ba bquis.;2017-03-10 06:02:38.006000;515;;
017;JYZ708;Belit but ba bve bante.;2017-03-10 06:03:00.392000;515;;
017;JYZ708;Bduis but ba.;2017-03-10 06:03:32.701000;515;;
017;UXJ427;Bduis bad ba ba bquam ba.;2017-03-10 06:03:35.724000;205;;
017;XFN395;Bduis bad bmi bnec bnonummy bin ba.;2017-03-10 06:04:17.266000;629;;
017;XFN395;Bnunc bet ba but bsem bdapibus.;2017-03-10 06:04:54.158000;629;;
017;XFN395;Bnunc bve ba bante ba.;2017-03-10 06:05:32.399000;629;;
017;FTI653;Belit bve ba bclass bsit bmi bsenectus ba bnam bsociis.;2017-03-10 06:05:45.932000;511;;
017;FTI653;Bnisi bad ba but ba bve bplatea.;2017-03-10 06:06:10.587000;511;;
017;FTI653;Bante bve ba ba ba bid bduis bnec ba bmagna bfelis.;2017-03-10 06:06:37.374000;511;;
017;FTI653;Bpede bet ba bet beu.;2017-03-10 06:06:50.896000;511;;
017;XJI184;Bante bat ba ba bjusto bnam bhac bmi bve beni.;2017-03-10 06:08:16.567000;209;;
017;DPA037;Bodio bid but bvel bcum bad bneque ba ba bante bad bet bad btorquent ba.;2017-03-10 06:10:02.683000;513;;
017;ATG468;Bodio bmi ba ba bsed ba bleo.;2017-03-10 06:10:37.364000;409;;
017;ATG468;Bquam bet.;2017-03-10 06:11:01.341000;409;;
017;LPU731;Bodio bat ba ba ba ba.;2017-03-10 06:11:10.113000;507;;400
017;ATG468;Borci bid blacinia bmassa bid ba ba ba burna bpede.;2017-03-10 06:11:19.246000;409;;
017;VCM016;Bodio but bat bsed bdictumst bid bmus bdui blibero.;2017-03-10 06:11:27.484000;607;;
017;VCM016;Bante bve ba bpede ba bbibendum ba ba bat bac ba but btortor bdiam bdis.;2017-03-10 06:11:58.894000;607;;
017;VCM016;Bnisl bac ba bmi bsit bfusce ba bsem bet bante bproin bid but bporta ba ba.;2017-03-10 06:12:17.941000;607;;
017;VCM016;Beros bmi ba btortor bfusce ba bat bturpis brisus.;2017-03-10 06:12:42.465000;607;;
017;GJK683;Borci bat.;2017-03-10 06:12:53.623000;517;205;200
017;VCM016;Belit bat ba bhac bnisl ba.;2017-03-10 06:13:00.095000;607;;
017;VFX591;Bquam bmi ba bcum bduis ba bduis ba ba.;2017-03-10 06:13:04.167000;515;;
017;GJK683;Bduis bve.;2017-03-10 06:13:04.283000;629;;
017;YKN950;Barcu bac ba ba bin bnon bporta ba.;2017-03-10 06:13:22.540000;517;;
017;XFN395;Bdiam bad ba beu burna ba ba bhabitasse bnisi bad bin bmus bsociosqu bmi bdui bfringilla bmagnis.;2017-03-10 06:13:27.866000;629;;
017;GJK683;Bodio bin ba ba blacus.;2017-03-10 06:14:04.924000;517;507;500
017;XJI184;Bcras bid ba bac btellus bipsum bcum bdis bnullam bad.;2017-03-10 06:14:37.814000;209;;
017;GJK683;Bamet bmi ba bnam ba ba.;2017-03-10 06:14:38.109000;517;;
017;GZC132;Bcras bat bve.;2017-03-10 06:16:23.913000;409;;
017;GZC132;Bnibh bac.;2017-03-10 06:16:45.687000;409;;
017;ILA012;Beros bid.;2017-03-10 06:16:48.580000;511;;
017;LPU731;Beget bid ba.;2017-03-10 06:17:01.260000;507;;
017;GZC132;Beros bat ba ba btortor brisus bnam bdis ba.;2017-03-10 06:17:08.784000;409;;
017;ILA012;Bcras bat ba ba ba bnetus bmollis ba.;2017-03-10 06:17:13.398000;511;;
017;ILA012;Bdiam bac ba ba badipiscing belit bporta ba bvel ba ba bcurae.;2017-03-10 06:17:37.331000;511;;
017;OQS570;Bpede bin ba bat bnec ba ba.;2017-03-10 06:17:41.844000;513;209;200
017;BJM584;Bamet bad.;2017-03-10 06:18:00.039000;209;;
017;OQS570;Bnibh bve ba bvel blacus ba bleo bquam ba bporta.;2017-03-10 06:18:00.834000;513;;
017;LPU731;Bnunc bin ba bnam.;2017-03-10 06:18:36.117000;507;;
017;OQS570;Benim bid ba bante bnunc bmus.;2017-03-10 06:18:39.624000;513;273;200
017;ALE837;Bnisl bid.;2017-03-10 06:18:45.990000;629;;
017;DAJ581;Beros but bnisl.;2017-03-10 06:19:38.817000;205;;
017;LPU731;Bpede bmi.;2017-03-10 06:19:48.385000;507;;
017;ALE837;Bquis bve bat ba.;2017-03-10 06:20:01.254000;629;509;500
017;DAJ581;Bduis bad ba bipsum bnon bcubilia bvelit bin beu bnibh.;2017-03-10 06:20:49.152000;205;;
017;ALE837;Burna bmi ba bin bcum bdis bin bnostra bduis.;2017-03-10 06:21:11.731000;629;;
017;SPI314;Bnunc but.;2017-03-10 06:21:13.518000;629;;
017;SPI314;Bnisi bet bnatoque burna ba bconubia bcommodo ba.;2017-03-10 06:21:31.965000;629;;
